ad_id,list_time,subject,body_short,price_usd,price_byn,company_ad,ad_link,area_total,balcony,condition,floor,floors_total,building_year,area_code,location_lon,location_lat,address,contact_name,rooms,district,area_living,building_type,area_kitchen
1069668987,2026-06-22T04:48:33Z,Аренда квартиры трехкомнатной,"Сдается отличная квартира с хорошим ремонтом рядом с метро , с остановками, торговым центром большим , садами , школами - все в шаговой доступности !",740.0,2121.43,False,https://re.kufar.by/vi/1069668987,82.0,3,5,9.0,9.0,,30,27.430219,53.90527,"Притыцкого ул, 107, Минск",Олег Добронравов,,125,45.0,,12.5
1074110734,2026-06-21T20:55:02Z,Cдается 3х комнатная квартира,"Сдается 3х комнатная квартира, 3 этаж 5 этажного дома, хорошее транспортное сообщение, 10 мин метро Институт культуры и Слуцкий гостинец. В шаговой до",650.0,1863.42,False,https://re.kufar.by/vi/1074110734,63.7,3,1,3.0,5.0,1987.0,28,27.504833,53.849615,"Казинца ул, 66к2, Минск",Вера,,135,39.4,3,10.0
1074106856,2026-06-21T19:28:05Z,"Снять 4-комнатную квартиру, г. Минск, ул. Космонавтов, 22/2","Просторная 4-комнатная квартира с дизайнерским ремонтом и большой террасой для долгосрочной аренды с серидины июля/начало августа.

Квартира полностью",1500.0,4300.2,False,https://re.kufar.by/vi/1074106856,112.4,3,5,1.0,3.0,2020.0,29,27.460798,53.852329,"Космонавтов ул, 22, Минск",Елизавета,4.0,,90.0,1,10.0
1046084371,2026-06-21T19:26:17Z,сдам квартиру,Сдам двухкомнатную квартиру в центре Минска по ул. Тимирязева  10. для строителей в количестве 7 человек. Есть все самое необходимое для проживания: к,1050.0,3010.14,False,https://re.kufar.by/vi/1046084371,60.0,4,1,8.0,24.0,2017.0,22,27.524955,53.913481,"Тимирязева ул, 10, Минск",Екатерина,9.0,,33.0,2,11.0
1074097674,2026-06-21T17:18:43Z,"Предложение о сдаче 1-комнатной квартиры на Ротмистрова, 14","Предложение о сдаче 1-комнатной квартиры. Квартира от собственника, после ремонта, Ротмистрова, 14, Минск, на длительный срок. 8-й этаж 9-и этажного д",786.59,2255.0,False,https://re.kufar.by/vi/1074097674,33.0,1,5,8.0,9.0,,26,27.694683,53.838953,"Ротмистрова ул, 14, Минск",Владислав,,310,18.0,1,8.0
1074083335,2026-06-21T15:26:15Z,Шикарная евродвушка с высокими потолками с видом на Минск - Арену и город,"Сдается евррдвушка с шикарным ремонтом и высокими потолками 3м на длительный срок. Заезд во двор под шлагбаум, 2 лифта, ухоженная дворовая территория.",1120.0,3210.82,False,https://re.kufar.by/vi/1074083335,48.0,3,10,19.0,19.0,2019.0,22,27.477839,53.934605,"Нарочанская ул, 4, Минск",Ксения,5.0,,35.0,2,5.0
1074077464,2026-06-21T14:14:23Z,Аренда квартиры,"Сдается квартира после ремонта. 
кухня 12 м
комната 22м ( кровать и диван )
два оборудованных балкона под рабочее место",600.0,1720.08,False,https://re.kufar.by/vi/1074077464,50.0,1,5,17.0,19.0,2013.0,29,27.452533,53.845928,"Слободская ул, 125, Минск",Андрей,,150,,2,
1072476931,2026-06-21T12:22:04Z,Новая просторная студия,"Сдается новая шикарная квартира с премиальным дизайнерским ремонтом оборудованная всей техникой, посудой, текстилем и другими вещами для вашей комфорт",700.0,2006.76,False,https://re.kufar.by/vi/1072476931,46.0,1,10,9.0,10.0,2023.0,22,27.56405,53.939799,"Лили Карастояновой ул, 43А, Минск",Вероника,1.0,,,2,
1074052935,2026-06-21T10:31:38Z,Сдам квартиру,"Сдам квартиру хорошим людям,полностью готова 
Все есть",650.0,1863.42,False,https://re.kufar.by/vi/1074052935,70.0,1,5,10.0,10.0,2023.0,27,27.570419,53.844882,"Игуменский тракт, 13, Минск",Юра,2.0,145,,,
1074051262,2026-06-21T10:09:57Z,Сдам квартиру на длительный срок,"Сдам на длительный срок отличную 2-х комнатную квартиру со всеми удобствами!!!
Находится по адресу г. Минск, ул. Притыцкого - дом 75,
метро Кунцевщина",630.0,1806.08,False,https://re.kufar.by/vi/1074051262,6.0,1,5,10.0,16.0,2010.0,30,27.45839,53.906639,"Притыцкого ул, Минск",раиса,3.0,80,40.0,2,11.0
1074040924,2026-06-21T08:03:26Z,Сдаётся 2 комнатная квартира Пионерская 36,"Сдаётся 2 комнатная квартира с большой террасой
Пионерская 36",1046.46,3000.0,False,https://re.kufar.by/vi/1074040924,80.0,1,,2.0,6.0,,22,27.481674,53.939253,"Пионерская ул, 36, Минск",ул. Пионерская,2.0,195,,,
1056075927,2026-06-21T07:54:00Z,"Квартира 1-комн,центр, метро 3 остановки.","1-к квартира,собственник, центр, метро, полная комплектация.
На телефонный звонок отвечу быстро, сообщение могу увидеть не сразу.",500.0,1433.4,False,https://re.kufar.by/vi/1056075927,48.0,3,5,9.0,16.0,2012.0,25,27.635174156487697,53.91111409239522,"Филимонова ул, 14, Минск",Сергей,3.0,240,28.0,10,12.0
1074034106,2026-06-21T07:29:44Z,Однушка в центре,"Сдается впервые в долгосрочную аренду 1 комнатная квартира в тихом центре города в новом доме 2018 года постройки, квартира просторная-50 кв. м. В отд",593.0,1700.0,False,https://re.kufar.by/vi/1074034106,50.0,1,5,3.0,10.0,2018.0,28,27.548662,53.885262,"Могилёвская ул, 24, Минск",Аз,,,44.0,2,10.0
1074003340,2026-06-21T04:49:02Z,Квартира,"сдается двухкомнатная квартира, раздельные 2 большие комнаты
, два TV, два кондиционера,
 есть всё для комфортного проживания, тихое уютное место, ква",800.0,2293.44,False,https://re.kufar.by/vi/1074003340,69.0,1,5,7.0,20.0,2015.0,29,27.47994522624105,53.85414254595203,"Чюрлёниса ул, 8, Минск",Женя,4.0,30,46.0,10,12.0
1073061754,2026-06-20T22:08:32Z,Аренда на длительный срок,"Сдается на длительный срок, от 1 года. Без привязки к у.е. Рядом метро. Оплата на месяц вперед +залог 1400 бел.руб. Коммунальные услуги в районе 80 ру",488.35,1400.0,False,https://re.kufar.by/vi/1073061754,30.0,4,5,21.0,21.0,2020.0,28,27.539382,53.868993,"Игоря Лученка ул, 5, Минск",Ольга,1.0,170,30.0,2,30.0
1073990324,2026-06-20T20:19:17Z,Сдается просторная однокомнатная квартира,"Сдаётся уютная 1-комнатная квартира у метро «Спортивная» (несколько минут пешком). Квартира подойдёт для одного человека или пары, которые ценят удобн",510.0,1462.07,False,https://re.kufar.by/vi/1073990324,50.0,1,5,6.0,9.0,2008.0,30,27.478692,53.903971,"Бельского ул, 26, Минск",Михаил,2.0,,23.0,1,10.0
1045672452,2026-06-20T18:00:52Z,Сдать квартиру,Новая квартира с современным ремонтом оборудована всем необходимым.в шаговой доступности остановки общественного транспорта до метро автозаводская и п,941.82,2700.0,False,https://re.kufar.by/vi/1045672452,45.0,1,5,15.0,17.0,2023.0,26,27.635744,53.862143,"Виктора Ливенцева ул, Минск",Валентина,4.0,,30.0,10,8.0
1073965560,2026-06-20T15:01:09Z,Аренда однокомнатной квартиры,"Примерно с начала августа будет будет сдаваться однокомнатная квартира по ул.Неманская,66 .",359.29,1030.0,False,https://re.kufar.by/vi/1073965560,42.0,,,3.0,,,30,27.43056,53.923747,"Нёманская ул, 66, Минск",Татьяна,,105,,,9.0
1073963064,2026-06-20T14:21:28Z,Ищем квартиру для съема в Минске,"Молодая семья ищет квартиру для съема в Минске, в районе парка Челюскинцев - зеленый луг( или где-то рядом с ними). Без вредных привычек, детей и живо",0.0,0.0,False,https://re.kufar.by/vi/1073963064,10.0,,,,,,24,27.613376,53.924166,Минск,дана,,,,,
1073953383,2026-06-20T12:53:28Z,Евротрешка 56м2,"Евротрешка. 2 спальни. Зал с кухней совмещен. Балкон, лоджия, вся техника есть. Просмотр, заселение после 9 июля 2026",770.0,2207.44,False,https://re.kufar.by/vi/1073953383,56.0,1,10,4.0,16.0,2023.0,28,27.527488,53.867766,"Лейтенанта Кижеватова ул, 1, Минск",Настя,2.0,170,,2,
1073951758,2026-06-20T12:36:33Z,Сдаётся с 17 августа 2-х комн. квартира центр.,"Сдаётся с 17 августа 2х комнатная квартира (69 квадратов) в центре Минска. Большая кухня, отдельный санузел. Есть 2 лоджии: 1 закрытого типа (выход из",600.0,1720.08,False,https://re.kufar.by/vi/1073951758,69.0,1,1,4.0,9.0,2014.0,28,27.54612,53.882587,"Могилёвская ул, 8к4, Минск",Валентина,2.0,,,3,
1063963105,2026-06-20T11:58:27Z,"Сдам 1-ную квартиру ул Волгоградская д 59, 10 мин ст м Челюскинцев, 15 мин ст м Московская, 20 мин К","1400 руб!!!Звоните ! Сдаю 1-ную квартиру ул Волгоградская д 59, 10 мин ст м Парк Челюскинцев, 15 мин ст м Московская, 20 мин ст м Колоса. В квартире В",488.35,1400.0,False,https://re.kufar.by/vi/1063963105,35.0,1,5,,,,24,27.609244,53.937456,"Волгоградская ул, 59, Минск",Светлана владелица,1.0,,,,
1073877955,2026-06-19T20:28:30Z,сдается квартира студия,"сдается однокомнатная квартира студия без отделки стен и потолков. квартира полностью готова для проживания людей: есть стиральная машина, утюг, сушка",418.59,1200.0,False,https://re.kufar.by/vi/1073877955,48.0,3,20,10.0,16.0,2019.0,24,27.695222,53.930226,"Академика Купревича ул, 16, Минск",оля,3.0,,40.0,10,12.0
1073855533,2026-06-19T15:50:02Z,"Сдаётся уютная 2-комнатная квартира в центре Минска  ул. Карастояновой, 39","Сдаётся уютная 2-комнатная квартира в центре Минска!
 ул. Карастояновой, 39

Светлая, аккуратная и ухоженная квартира расположена на комфортном 4 этаж",600.0,1720.08,False,https://re.kufar.by/vi/1073855533,60.0,1,5,4.0,5.0,1967.0,22,27.565379,53.938511,"Лили Карастояновой ул, 39, Минск",Нелли,,,40.0,3,7.0
1073844185,2026-06-19T14:57:18Z,Аренда квартиры,"С 15 июля сдается однокомнатная квартира по улице Асаналиева,6 корп.1
Собственник 
Договор,зарегистрирован 1 человек 
Предоплата за месяц вперед
Залог",383.7,1100.0,False,https://re.kufar.by/vi/1073844185,33.0,1,1,6.0,9.0,,28,27.553899,53.852828,"Асаналиева ул, 6к1, Минск",Пользователь,2.0,235,17.0,1,9.0
1073836625,2026-06-19T14:44:38Z,Аренда 3 комнатной квартиры,"Сдаются 3 комнаты в 4 комнатной квартире с аккуратным ремонтом оснащенной всем для комфорта и уюта: мебель, бытовая техника, имеется посудомоечная маш",800.0,2293.44,False,https://re.kufar.by/vi/1073836625,77.8,4,5,7.0,9.0,2008.0,29,27.488304,53.84782,"Наполеона Орды ул, 37, Минск",Наталья,,30,,1,10.2
1073828973,2026-06-19T13:11:54Z,"Снять 2-комнатную квартиру, г. Минск, ул. Украинки, 6к1",Сдается светлая и уютная двухкомнатная квартира в центральном районе столицы по адресу: ул. Леси Украинки 6к1! Квартира расположена на 11 этаже 20 эта,418.59,1200.0,True,https://re.kufar.by/vi/1073828973,54.3,3,1,11.0,20.0,,22,27.503297,53.930761,"Леси Украинки ул, 6к1, Минск",ООО Артель Недвижимость,,40,29.7,,9.7
1073814123,2026-06-19T10:52:09Z,Аренда квартира ул.Репина,"Сдается квартира в центре. Рядом центральные парки ,школы ,магазины ,рестораны ,кафе ,спорт залы ,бассейн …
Удобное расположение. 
Есть все необходимо",1100.0,3153.48,False,https://re.kufar.by/vi/1073814123,79.0,3,5,8.0,10.0,,22,27.527447962509996,53.912698552992694,"Репина ул, 4, Минск",..,,,65.0,3,13.0
1073811121,2026-06-19T10:13:21Z,Квартира в Центре,Сдам 2 комнатную квартиру В Центре Минска все в шаговой доступности все интересующие вопросы  по тел,650.0,1863.42,False,https://re.kufar.by/vi/1073811121,48.0,2,10,1.0,5.0,1990.0,22,27.562343,53.931429,"Орловская ул, 13, Минск",Екатерина,2.0,,38.0,2,6.0
1073810109,2026-06-19T09:57:52Z,Аренда квартиры,"Светлая квартира, после косметическим ремонта. Внутри: 3 большие комнаты, кухня-столовая, 2 с/у (душ + джакузи). 6 лоджий по периметру. Квартира обору",850.0,2436.78,False,https://re.kufar.by/vi/1073810109,140.0,4,1,2.0,14.0,1999.0,24,27.608669,53.941405,"Логойский тракт, 10, Минск",Александр,6.0,,100.0,3,24.8
1073807656,2026-06-19T09:32:07Z,сдам однокомнатную по ул. Калиновского 1,Сдача однокомнатной не менее года. Состояние нормальное для жилья. Разрешается ремонт по усмотрению съемщиков и договоренности с хозяином жилья. Ориен,345.33,990.0,False,https://re.kufar.by/vi/1073807656,30.0,1,1,2.0,5.0,1962.0,24,27.618021,53.949826,"Калиновского ул, 1, Минск",юрий,4.0,100,17.0,1,5.0
1072459442,2026-06-19T09:02:37Z,"Аренда 1-комнатной квартиры, Ливенцева 4","Сдается аккуратная 1-комнатная квартира на ул. Ливенцева 4 

Сдается светлая и уютная однокомнатная квартира со свежим ремонтом на длительный срок. В",500.0,1433.4,True,https://re.kufar.by/vi/1072459442,42.4,3,,16.0,17.0,2022.0,26,27.636463,53.861855,"Виктора Ливенцева ул, 4, Минск",ООО Центр недвижимости ГАЛАКТИКА,,,17.9,1,9.2
1073804276,2026-06-19T09:00:27Z,"Аренда 2-комнатной квартиры, Дзержинского 11","Предлагается в аренду двухкомнатная квартира по проспекту Дзержинского, 11. Чистая, уютная квартира находится в современном квартале в 10 мин от центр",550.0,1576.74,True,https://re.kufar.by/vi/1073804276,58.0,3,,16.0,24.0,2014.0,29,27.520769,53.888233,"Дзержинского пр, 11, Минск",ООО Центр недвижимости ГАЛАКТИКА,,55,31.9,4,9.9
1073773482,2026-06-19T07:34:23Z,Новая уютная квартира,"Новая квартира. В квартире выполнен ремонт из высококачественных материалов. 
Укомплектована необходимой мебелью и бытовой техникой.
Для хранения одеж",550.0,1576.74,False,https://re.kufar.by/vi/1073773482,49.6,3,5,8.0,16.0,2023.0,23,27.600495,53.942518,"Восточная ул, 139, Минск",Лариса,2.0,220,18.9,1,12.4
1073766096,2026-06-19T06:51:46Z,"Снять 1-комнатную квартиру, г. Минск, ул. Ольшевского, 74","Сдается просторная светлая однокомнатная квартира в благоустроенном районе. Идеальный вариант для тех, кто ценит покой, но хочет оставаться на связи с",348.82,1000.0,True,https://re.kufar.by/vi/1073766096,32.4,3,,1.0,9.0,1979.0,30,27.487666,53.925052,"Ольшевского ул, 74, Минск",ООО Артель Недвижимость,,160,17.0,1,8.4
1073764312,2026-06-19T06:29:49Z,Стильная двушка на Мир-Минске у метро,"Первое заселение в новом перспективном районе Минск-Мир на высоком этаже!

Площадь квартиры 43 кв.м., высокий  этаж.

Дизайнерские решения. Панорамные",683.69,1960.0,True,https://re.kufar.by/vi/1073764312,43.3,1,5,8.0,13.0,2025.0,28,27.541323,53.866821,"Игоря Лученка ул, 16, Минск",Бюро Городской Недвижимости,,170,36.8,,
1073724264,2026-06-18T18:56:27Z,Квартира в Минске,"Здравствуйте! Две работающие девушки, спокойные, аккуратные ищем двухкомнатную квартиру. Желательно фрунзенский или центральный район.
Обязательно нал",500.0,1433.4,False,https://re.kufar.by/vi/1073724264,40.0,,1,,,,22,27.510833021387754,53.940390333016424,"Официальная резиденция Президента Республики Беларусь Дрозды, Минск",Колесова Лиза,,,,,
1073318203,2026-06-18T11:57:48Z,Недвижимость,"Сдам студию на срок от года по договору найма возле метро Аэродромная 
-гражданам рб
-одному человеку
-без ЖИВОТНЫХ (это не шутка)
-не курящим
В случа",500.0,1433.4,False,https://re.kufar.by/vi/1073318203,24.0,3,1,21.0,25.0,2023.0,28,27.550027,53.862977,"Игоря Лученка ул, 26, Минск",Екатерина,1.0,170,17.0,2,
1073626746,2026-06-18T11:52:42Z,"Аренда 1 кв. по ул. Заславская, д. 11, корпус 2","Сдается 1-комн.кв. на 6 этаже по ул. Заславская, д. 11 к. 2.

Вся мебель и техника, свободна, готова к проживанию. Развитая инфраструктура, магазины,",500.0,1433.4,True,https://re.kufar.by/vi/1073626746,33.0,3,,6.0,9.0,1986.0,22,27.541844,53.909765,"Заславская ул, 11к2, Минск",Агентство недвижимости Юриэлт в Минске,,90,17.0,1,7.5
1073615994,2026-06-18T09:46:09Z,Сдача квартиры,"Просторная, обустроенная,  уютная квартира в районе Института культуры по ул. Московской, д. 1 г. Минск. Рядом развитая инфраструктура, близость к ста",700.0,2006.76,False,https://re.kufar.by/vi/1073615994,76.0,1,5,4.0,,,28,27.539059,53.888552,"Московская ул, Минск",Елена,3.0,,,3,
1073614829,2026-06-18T09:32:14Z,Аренда квартиры,"АРЕНДА С 1 АВГУСТА 

Сдаётся уютная двухкомнатная квартира в современном многофункциональном жилом комплексе
Minsk World (дом Миконос). Квартира полно",650.0,1863.42,False,https://re.kufar.by/vi/1073614829,45.0,1,5,4.0,10.0,2024.0,28,27.549641,53.864538,"Братская ул, 9, Минск",Мария,4.0,170,,1,
1073601902,2026-06-18T08:43:15Z,"2-комнатная квартира ул.К.Маркса, д.39","Предлагаем отличные апартаменты в
историческом центре города Минска
(улица Карла Маркса, д.39)
Апартаменты расположены в доме, который является памятн",1170.29,3355.0,True,https://re.kufar.by/vi/1073601902,57.4,1,5,3.0,5.0,,27,27.561741,53.900093,"Карла Маркса ул, 39, Минск",ООО МИР НЕДВИЖИМОСТИ ПРО,,,17.8,3,32.1
1073595153,2026-06-18T08:24:24Z,Сдам квартиру на долгий срок,"Уютная чистая двушка переделанная в трёшку, вся бытовая техника в наличии, есть парковочное место в ста метрах от дома на охраняемой территории , рядо",600.0,1720.08,False,https://re.kufar.by/vi/1073595153,50.0,,1,3.0,10.0,2001.0,29,27.468334,53.846507,"Слободская ул, 177, Минск",Евгений,4.0,150,30.0,1,9.0
1073583591,2026-06-18T07:51:04Z,"Снять 3-комнатную квартиру, г. Минск, ул. Коласа, 55/1","Сдается уютная квартира на длительный срок.
Есть все необходимое для комфортного проживания. В квартире также есть бойлер

Общая площадь квартиры - 10",700.0,2006.76,True,https://re.kufar.by/vi/1073583591,103.8,4,,3.0,4.0,,23,27.600333,53.93241,"Якуба Коласа ул, 55к1, Минск",ООО Артель Недвижимость,,,84.6,,10.9
1057250522,2026-06-18T06:35:41Z,Квартира,"Сдаю квартиру в элитном доме на улице Беды ( 4 сезона) . Вся мебель и посуда новая. ПЕРВОЕ ЗАСЕЛЕНИЕ. В квартире все есть, заезжай и живите. Ремонт  д",680.0,1949.42,False,https://re.kufar.by/vi/1057250522,43.0,3,5,9.0,16.0,2022.0,23,27.599165,53.94219,"Леонида Беды ул, 44, Минск",Алекс,2.0,220,40.0,2,12.0
1004877260,2026-06-18T05:12:36Z,Квартира,Квартира ищет своих порядочных жильцов. Никто не жил.. Новая квартира с мебелью. отличный ремонт.,800.0,2293.44,False,https://re.kufar.by/vi/1004877260,60.0,4,10,6.0,15.0,2023.0,28,27.528647,53.869725,"Михаила Савицкого ул, 2, Минск",игорь,6.0,170,,,
1073526080,2026-06-17T20:06:10Z,Аренда евродвушка,"Евродвушка, отдельная спальня с двуспальной кроватью, два встроенных шкафа с зеркалами и др. Рядом находится ТЦ Авиамол и там же метро (пешком около 7",697.64,2000.0,False,https://re.kufar.by/vi/1073526080,38.0,3,10,18.0,25.0,2024.0,28,27.555094,53.86251,"Игоря Лученка ул, 31, Минск",Димон,2.0,170,22.0,2,9.0
1071255892,2026-06-17T16:38:05Z,Квартира 108 м2 с видом на лес в ЖК Олимпик,"Премиум квартира с балийской ванной и видом на лес | Олимпик Парк
Квартира 108 м² в самом престижном жилом комплексе Минска — Олимпик Парк.

Очень све",2895.21,8300.0,False,https://re.kufar.by/vi/1071255892,108.7,3,10,5.0,6.0,2018.0,22,27.451859,53.939243,"Ратомская ул, 34, Минск",Евгения,6.0,140,103.4,2,40.0
1073504420,2026-06-17T16:31:48Z,Эксклюзивная 2-комнатная квартира,"Эксклюзивная 2-комнатная квартира в «Леваде» с выходом на собственную террасу с панорамными видами на Свислочь и город.

Сдается новая просторная двух",1534.81,4400.0,True,https://re.kufar.by/vi/1073504420,63.3,3,5,8.0,9.0,2025.0,22,27.52792,53.936683,"Нововиленская ул, 61, Минск",ООО ''Фаттория Плюс'',,,37.2,2,
1073499261,2026-06-17T15:56:08Z,Квартира Грушевка,С августа сдается евротрешка с местом для автомобиля в подземном гараже за 2300 бел.руб.без привязки к валюте + коммунальные. Подземное парковочное ме,802.29,2300.0,False,https://re.kufar.by/vi/1073499261,70.0,1,10,11.0,18.0,2019.0,29,27.520023,53.882927,"Щорса ул, 4Б, Минск",Юля,,55,,10,
1073489299,2026-06-17T13:52:12Z,"2-комнатная квартира ул.Мясникова, д.34","Сдается в аренду уютная 2-комнатная квартира в центре, г. Минск, ул. Мясникова, д.34.
2/7 этажного кирпичного дома, 1961 г. п. Дом после капитального",589.51,1690.0,True,https://re.kufar.by/vi/1073489299,54.6,1,5,2.0,7.0,1961.0,29,27.543209,53.89787,"Мясникова ул, 34, Минск",ООО МИР НЕДВИЖИМОСТИ ПРО,,,37.1,3,
1073480856,2026-06-17T12:51:18Z,"Аренда 1-комнатной квартиры, Победителей 115","Квартира-студия с отдельным спальным место в ЖК Лазурит. 
Новый качественный ремонт с использованием дорогостоящих материалов. Есть вся необходимая ме",700.0,2006.76,True,https://re.kufar.by/vi/1073480856,41.7,1,,5.0,17.0,2018.0,22,27.477219,53.936752,"Победителей пр, 115, Минск",ООО Центр недвижимости ГАЛАКТИКА,,,27.3,4,
1073480858,2026-06-17T12:51:18Z,"Аренда 1-комнатной квартиры, Щорса 42","Сдается уютная квартира в новом доме, расположена в 2 минутах пешком от станции метро Грушевка. В подъезде четыре лифта.

Квартира полностью меблирова",650.0,1863.42,True,https://re.kufar.by/vi/1073480858,42.2,3,,17.0,29.0,2024.0,29,27.514381,53.887959,"Щорса ул, 42, Минск",ООО Центр недвижимости ГАЛАКТИКА,,,16.08,4,10.0
1073471250,2026-06-17T11:38:43Z,"4-комнатная квартира по адресу: г. Минск, ул. Чехова, д. 3","Сдается на длительный срок (1 год) элитная четырехкомнатная квартира для ценителей стиля классицизма, на пятом этаже семиэтажного дома. В ней есть все",1569.69,4500.0,True,https://re.kufar.by/vi/1073471250,148.9,3,10,5.0,7.0,2002.0,22,27.529456,53.914266,"Чехова ул, 3, Минск",ООО ''АН Клевер'',,,83.3,3,16.8
1073470464,2026-06-17T11:29:39Z,Аренда офис-квартира (склад) на длительный срок,"Сдается в длительную аренду квартира строительной отделки (100,7 кв.м). Можете сделать какой вам нравиться ремонт для жизни или обустроить как офис дл",697.64,2000.0,False,https://re.kufar.by/vi/1073470464,100.7,1,15,13.0,18.0,,29,27.475934,53.848154,"Дзержинского пр, 123, Минск",Яна,,,94.1,,
1057843333,2026-06-17T10:39:06Z,"3 комнатная квартира по ул. Золотая Горка, 20","На длительный срок сдается стильная с дизайнерским ремонтом квартира.
Кирпичный дом расположен в тихом историческом центре города с развитой инфрастру",767.41,2200.0,True,https://re.kufar.by/vi/1057843333,81.6,3,,4.0,9.0,1968.0,23,27.588655,53.914351,"Золотая Горка ул, 20, Минск",ООО Центр риэлтерских услуг Академическое,3.0,,61.8,3,9.3
1073454797,2026-06-17T08:44:35Z,"2-комнатная квартира ул.П.Медёлки, д.5","Сдается уютная 2-комнатная квартира рядом с ЖК «Северный берег»
 ул. П. Медёлки, д. 5
2/9 этажного дома 2017 года постройки.
Общая площадь по СНБ - 68",830.19,2380.0,True,https://re.kufar.by/vi/1073454797,68.4,4,5,2.0,9.0,,22,27.550988,53.955951,"Павлины Медёлки ул, 5, Минск",ООО МИР НЕДВИЖИМОСТИ ПРО,,180,33.1,,
1073452367,2026-06-17T08:21:15Z,"Сдается 3-к.квартира возле Dana Mall, метро восток","Сдается квартира, 3-к. По улице Мстиславца 15 ,на длительный срок порядочным жильцам без вредных привычек и животных. Общая площадь  59м². Квартира в",941.82,2700.0,False,https://re.kufar.by/vi/1073452367,63.0,3,,18.0,25.0,,24,27.655714,53.934244,"Петра Мстиславца ул, 15, Минск",Мин,4.0,325,57.0,,12.0
1073451096,2026-06-17T08:13:40Z,"Сдам 3 - х комнатная ЦЕНТР, ул Леонида Беды","Сдам 3 - х комнатная евроремонт. Центр ул Леонида Беды 26.
Жилье премиум класса,
2 квартиры на этаже, всего 16 квартир в подъезде. кирпичный дом, кухн",799.0,2290.57,False,https://re.kufar.by/vi/1073451096,90.0,3,10,2.0,9.0,2016.0,23,27.592931,53.935299,"Леонида Беды ул, 26, Минск",Александр,6.0,220,75.0,,15.0
1065465798,2026-06-17T06:14:16Z,Сдаётся квартира,"Сдаётся уютная, светлая квартира в центре города с красивым  видом на проспект Держинского.
1 минута ходьбы до метро Грушевка. 
В квартире есть все дл",650.0,1863.42,False,https://re.kufar.by/vi/1065465798,43.0,3,10,9.0,23.0,2026.0,29,27.514382,53.887958,"Щорса ул, 42, Минск",Ольга,2.0,,35.0,10,9.0
1073387659,2026-06-16T18:36:30Z,"Квартира , ул.Мястровская 13","Уютная двухкомнатная квартира в новом районе Лебяжий. С развитой инфраструктурой (детские сады, школа, магазины, кафе, спортивные залы), вблизи природ",650.0,1863.42,False,https://re.kufar.by/vi/1073387659,62.0,3,5,4.0,10.0,,22,27.470993,53.93673,"Мястровская ул, 13, Минск",Анна,4.0,,,,
1073387073,2026-06-16T18:30:06Z,Сдам 1-комн квартиру на длительный срок,"Сдаю по договору на длительный срок, оплата налога и коммунальных за счёт квартиросъёмщика, коммунальные не большие прописан 1 человек. Вся бытовая те",348.82,1000.0,False,https://re.kufar.by/vi/1073387073,37.0,2,1,5.0,5.0,,26,27.683517,53.877465,"Ангарская ул, 76, Минск",Евгения,1.0,10,18.0,1,7.5
1073362659,2026-06-16T14:32:49Z,Сдам квартиру,"Новая квартира со всеми удобствами, рядом с домом метро, школа, сад, авиамолл. Сдам ответственным людям.",900.0,2580.12,False,https://re.kufar.by/vi/1073362659,70.0,4,5,7.0,10.0,2023.0,28,27.55217963670452,53.86362180129208,"Игоря Лученка ул, 25, Минск",Александр,6.0,170,62.0,10,11.0
1073361940,2026-06-16T14:25:38Z,Двухкомнатная квартира в тихом районе не далеко от станции Восток,"Сдается двухкомнатная квартира в тихом и экологически чистом районе города Минска. Станция метро Восток 790 метров. Лес, озеро, и велодорожки в 300 м.",341.84,980.0,False,https://re.kufar.by/vi/1073361940,46.0,1,1,3.0,5.0,1970.0,24,27.651204,53.934478,Минск,Ольга,2.0,45,39.0,1,6.1
1073360448,2026-06-16T14:08:17Z,Сдам 3х комнатную кв в центре Минска,Сдам 3х комнатную квартиру в центре Минска с 01.09.2026 г  может чуть раньше. Осмотр квартиры  после 9 августа. Коммунальные платежи входят в стоимост,750.0,2150.1,False,https://re.kufar.by/vi/1073360448,78.0,4,1,6.0,9.0,,27,27.569736,53.900729,"Янки Купалы ул, 7, Минск",владимир,5.0,,50.0,3,10.0
1073352726,2026-06-16T12:59:14Z,Квартира в аренду в таунхаусе. Собственник.,"Квартира в таунхаусе (одна на этаже).
1-ый высокий этаж. Своя огороженная территория.
3 комнаты, 2 санузла, лоджия. Индивидуальное отопление, теплые п",889.49,2550.0,False,https://re.kufar.by/vi/1073352726,100.0,3,1,,,2010.0,22,27.562496,53.940557,"Гая ул, 86, Минск",Виктор,,,,,
1073349034,2026-06-16T12:49:25Z,Современная квартира-студия с террасой с видом на парк в ЖК ''VOGUE'',"Сдается дизайнерская квартира-студия с террасой в ЖК ""VOGUE"" по адресу: ул. Макаенка, 12Л.

Квартира укомплектована всем необходимым для вашего комфор",900.0,2580.12,True,https://re.kufar.by/vi/1073349034,36.8,1,,2.0,25.0,2020.0,24,27.624017,53.921717,"Макаёнка ул, 12Л, Минск",ООО Центр недвижимости ГАЛАКТИКА,,,32.0,4,
